411.49186175866635	4505.662	0.13113188711238571	0.5225168	0.8175889191813206	0.8258189288559716
380.2790735361011	4379.770	0.12157259384146456	0.5079172	0.8377220445479721	0.836177908629598
372.444523434252	4340.214	0.11899186052212524	0.50332993	0.8429063751237211	0.8372535043173384
369.39006239913545	4407.786	0.11760269417355475	0.5111662	0.8452485493219161	0.830306015368492
369.20418426017056	4333.177	0.11650494927742838	0.5025138	0.8464867411744874	0.8367172447344496
368.5343466536974	4427.1006	0.11888204730764433	0.5134061	0.8473465336969468	0.8300766253798387
366.47848211417045	4407.8677	0.11634237527433983	0.51117563	0.8491947184185398	0.8255836140475694
365.2350899237573	4416.1562	0.11532525731725839	0.5121369	0.8496330418457011	0.8255747298208956
365.09339810863776	4385.291	0.11553588547741701	0.50855744	0.8507648506497384	0.8347177877358215
364.42952851901487	4433.8657	0.11680433606378682	0.5141906	0.8513715963810424	0.8226700810164664
362.2557533697826	4397.558	0.11507488988874924	0.5099801	0.8518382124127375	0.8310353712900156
361.0687874309987	4404.5454	0.11386590584389743	0.51079035	0.8525911325154015	0.8307813377615177
359.33674677738304	4359.0063	0.11617741570558779	0.50550926	0.8532832753531095	0.8357678650243727
358.2153738751696	4447.398	0.11350297017590924	0.51575994	0.8536873888862189	0.822675889888991
356.86603890991887	4441.808	0.11386918918631744	0.5151117	0.8553218952940098	0.8276282552624503
355.74381892129213	4402.560	0.11329420984754526	0.51056015	0.8553975313499658	0.8329263951117541
353.76935016761587	4373.7173	0.1120232267788524	0.50721526	0.8560881392468316	0.827734682969435
352.73090481402096	4437.3105	0.11033184385799842	0.5145901	0.857231490603877	0.8206938319808978
352.07733350581634	4377.5073	0.1124129417323807	0.5076548	0.8571480756455372	0.8311001347382821
349.46954602815345	4403.9546	0.11108377178262983	0.51072186	0.8580023398174352	0.8301865400119114
348.28968777619286	4400.898	0.10863683336749622	0.5103674	0.8591610897172226	0.832263570208054
346.1850294121847	4404.052	0.11060224581858936	0.5107331	0.8601225298105744	0.8311032941750227
344.67805339226965	4431.192	0.10852583545096652	0.51388055	0.8611352600682909	0.8299942893372768
342.482281073429	4446.803	0.10938431206433377	0.515691	0.8616603520081225	0.8284761442816724
341.32118688603987	4460.7134	0.10740125452675893	0.5173041	0.8614388566539536	0.8270730992849422
339.04775427575305	4554.2905	0.10933497396831765	0.52815616	0.8617028679440628	0.8048880733549287
337.12748289629656	4440.079	0.10805368041547966	0.5149112	0.8627355450653178	0.824135144932272
335.7894948624969	4499.3203	0.10622888163951183	0.5217813	0.8631813644069206	0.8239586440614677
333.8482453350639	4505.947	0.10485183584643966	0.5225498	0.8629788941274017	0.8241590979605172
331.5189821351933	4540.5396	0.10707977459147071	0.5265615	0.8627060038766257	0.823870694838603
329.481648984208	4592.154	0.10841778512148996	0.5325471	0.8626647837419945	0.8180270034459001
328.20189758246596	4556.222	0.10492388030129986	0.52838016	0.864102634426877	0.8213591012856502
326.19395896734613	4595.107	0.10418203735782375	0.5328896	0.8642548067595178	0.8173253293819907
323.9597574988956	4620.3584	0.104943232102007	0.535818	0.8647720028359192	0.8141818393052336
321.61147913792956	4639.8306	0.10301456730875387	0.53807616	0.8652996345326232	0.8046583672224048
318.6145945865809	4597.334	0.10337916761407556	0.5331479	0.8652243507976829	0.8141610296979973
317.9105570531644	4726.345	0.10022400915925737	0.5481092	0.8661321371439987	0.7971068664733032
315.4765947710363	4818.6904	0.10121161205358879	0.55881834	0.8655724714176112	0.7871298598989634
313.3217778157681	4759.7417	0.09890207633073488	0.5519821	0.8641402383138459	0.7956973988344969
311.35340960211835	4829.923	0.09846723896335179	0.56012094	0.8589880239732781	0.7915668091633696
307.13158588464626	4800.5024	0.0979686079376862	0.5567091	0.8533308649143454	0.7991127039058814
309.38393196848796	4827.3906	0.09976908480118928	0.55982727	0.8609790271976032	0.7966599750070102
308.82412884003253	4818.2676	0.09803940598096271	0.5587693	0.8648311887678558	0.7943507495667073
304.8230063268983	4854.4053	0.09667713489593983	0.56296015	0.8611095367998196	0.7928035918462819
304.1316005882765	4895.287	0.09704262941553175	0.56770116	0.8646806592031591	0.7938559733982327
302.654246946926	4847.161	0.09731647811798264	0.562120	0.8659325473161029	0.8001877538909301
301.0850788266197	4911.7393	0.09643980743966037	0.5696091	0.8672309605776628	0.7939753835240728
298.7031799287296	5004.0464	0.09598431231642982	0.58031386	0.86701542595060	0.7779915956927348
296.22372321404725	4889.7134	0.09652125226915845	0.5670548	0.8661593529838616	0.7967176132898024
296.03134080318574	4926.3335	0.09265456676156049	0.5713016	0.8666436613559921	0.7997980172325283
